,LatitudeDegree,LongitudeDegree
801,37.401645,-122.078688
802,37.4016343,-122.0786997
803,37.4016343,-122.0786997
804,37.401645,-122.078688
805,37.401645,-122.078688
806,37.4016639,-122.0786667
807,37.40170181288803,-122.07863858595049
808,37.4017864,-122.0785692
809,37.4018777,-122.0785019
810,37.4020224,-122.0784027
811,37.4021421,-122.0783333
812,37.4023581,-122.0782306
813,37.4024968,-122.0781751
814,37.4026888,-122.0781123
815,37.4029031,-122.0780712
816,37.4030565,-122.078055
817,37.4032492,-122.0780423
818,37.4034623,-122.078035
819,37.4036218,-122.0780339
820,37.4038504,-122.0780379
821,37.4040435,-122.0780376
822,37.4042596,-122.078036
823,37.404519,-122.0780394
824,37.4046686,-122.0780379
825,37.4048581,-122.0780329
826,37.4051051,-122.0780319
827,37.4052739,-122.0780325
828,37.4053846,-122.0780276
829,37.4055216,-122.0780307
830,37.4055972,-122.0780253
831,37.4056803,-122.0780294
832,37.4057177,-122.078024
833,37.4058212,-122.0780274
834,37.4057885,-122.078023
835,37.4057885,-122.078023
836,37.4057885,-122.078023
837,37.4058998,-122.0780266
838,37.4058649,-122.0780223
839,37.4058649,-122.0780223
840,37.4058649,-122.0780223
841,37.4058998,-122.0780266
842,37.4059465,-122.078021
843,37.40559295,-122.07760000000002
844,37.4060726,-122.0780244
845,37.4061249,-122.0780195
846,37.4062215,-122.0780198
847,37.4062656,-122.0780248
848,37.4062656,-122.0780248
849,37.4062215,-122.0780198
850,37.406201949999996,-122.07805333333333
851,37.4062696,-122.07817683333333
852,37.4065398,-122.078136
853,37.4067755,-122.0781375
854,37.406496716666666,-122.0786195
855,37.40657408333333,-122.07876533333335
856,37.40666280000001,-122.07893033333333
857,37.406745666666666,-122.07908716666667
858,37.40682405,-122.07924550000001
859,37.40690145,-122.07939666666668
860,37.40697556666667,-122.0795435
861,37.40705045,-122.07968966666667
862,37.40712241666667,-122.07983316666666
863,37.40719811666667,-122.07998533333333
864,37.407271183333336,-122.08013899999999
865,37.40734448333333,-122.08029266666667
866,37.40741121666667,-122.08043466666668
867,37.407477549999996,-122.08056300000001
868,37.40753936666667,-122.08068316666667
869,37.40760225,-122.08080399999999
870,37.40766331666667,-122.08093716666666
871,37.4077323,-122.081087
872,37.4078088,-122.08124316666665
873,37.4078911,-122.08141483333333
874,37.40797861666667,-122.08158566666667
875,37.40806966666666,-122.08176166666665
876,37.40816015,-122.08194550000002
877,37.408248316666665,-122.08211833333334
878,37.40833291666667,-122.08229033333333
879,37.40841733333333,-122.08245816666667
880,37.408490883333336,-122.082605
881,37.40855488333333,-122.08273249999999
882,37.408596716666665,-122.08280799999999
883,37.40862625,-122.08286633333334
884,37.40865205,-122.08292266666668
885,37.40867023333333,-122.08297366666666
886,37.40869756666667,-122.0830345
887,37.40874673333334,-122.08312766666668
888,37.408798250000004,-122.08323283333333
889,37.40884991666667,-122.08335533333333
890,37.40890316666666,-122.08351300000001
891,37.40895793333333,-122.08367500000001
892,37.40901878333333,-122.08385150000001
893,37.40907455,-122.08403133333334
894,37.40912541666667,-122.08420499999998
895,37.409168916666665,-122.08436916666666
896,37.40921438333333,-122.08454633333334
897,37.409254366666666,-122.08473466666668
898,37.40929788333334,-122.08493033333335
899,37.40933653333333,-122.08515833333334
900,37.409367216666666,-122.08539783333332
901,37.40940126666667,-122.0856375
902,37.40942973333333,-122.08587083333332
903,37.40945616666667,-122.08608916666665
904,37.40947633333334,-122.08629733333333
905,37.40949691666666,-122.08648133333332
906,37.40952766666667,-122.08667216666666
907,37.40956408333333,-122.08687066666668
908,37.4096031,-122.08708266666666
909,37.4096529,-122.08728983333334
910,37.40970518333334,-122.08748433333334
911,37.40976701666667,-122.08767600000002
912,37.40982376666667,-122.08784616666665
913,37.409878400000004,-122.08799316666666
914,37.4099293,-122.08811466666666
915,37.409963016666666,-122.08820499999999
916,37.40998758333333,-122.08827383333333
917,37.41001681666667,-122.0883365
918,37.41005946666667,-122.08838166666668
919,37.41012166666667,-122.08840383333333
920,37.41019711666667,-122.08842483333335
921,37.41029591666667,-122.08841966666665
922,37.410408833333335,-122.08841966666665
923,37.410514983333336,-122.08842683333333
924,37.410634816666665,-122.08844383333332
925,37.41074318333334,-122.08846433333335
926,37.4108648,-122.08847833333333
927,37.4109938,-122.088501
928,37.41111986666667,-122.08849783333332
929,37.411272116666666,-122.08851516666667
930,37.41143486666667,-122.0885535
931,37.4115775,-122.08858616666666
932,37.41169081666667,-122.08860533333333
933,37.4117843,-122.08860750000001
934,37.411860716666666,-122.08860933333332
935,37.41191096666667,-122.08861216666668
936,37.41194881666667,-122.08860366666667
937,37.41198303333333,-122.08859316666667
938,37.41205345,-122.08861399999999
939,37.41213126666666,-122.08861166666665
940,37.41221923333333,-122.08860983333334
941,37.4123422,-122.08862233333333
942,37.41248855,-122.08863500000001
943,37.4126458,-122.08865883333334
944,37.41280733333333,-122.08868766666667
945,37.412937899999996,-122.08869250000001
946,37.413089283333335,-122.08871366666666
947,37.413241516666666,-122.08875400000001
948,37.413369933333335,-122.08877616666665
949,37.413497383333336,-122.088808
950,37.41359048333334,-122.088808
951,37.41367728333333,-122.08881766666667
952,37.41373035,-122.08882166666666
953,37.41378855,-122.08882366666667
954,37.413828699999996,-122.08881516666666
955,37.413866750000004,-122.08880883333335
956,37.41389651666667,-122.08879716666667
957,37.41390226666667,-122.08878250000001
958,37.413902066666665,-122.08877383333332
959,37.41390556666667,-122.08876800000002
960,37.41390551666667,-122.08877133333333
961,37.41390681666667,-122.08877016666665
962,37.41389766666667,-122.08876083333334
963,37.41389366666667,-122.08876233333334
964,37.41387891666667,-122.088753
965,37.41387746666667,-122.088748
966,37.4138636,-122.08873283333332
967,37.41385256666667,-122.08871166666668
968,37.4138555,-122.08871400000001
969,37.41385145,-122.08871166666668
970,37.41385113333333,-122.08870999999999
971,37.413854883333336,-122.08871433333334
972,37.41385586666667,-122.08871983333331
973,37.41385391666667,-122.0887205
974,37.41385098333333,-122.088718
975,37.41384583333333,-122.08871400000001
976,37.41384488333333,-122.08871666666667
977,37.41384073333334,-122.08871516666667
978,37.41383355,-122.08871116666666
979,37.41382895,-122.08870283333333
980,37.413831699999996,-122.08870516666666
981,37.41383048333333,-122.08870083333335
982,37.413838250000005,-122.08869933333332
983,37.41384531666667,-122.08869183333333
984,37.4138671,-122.08867616666666
985,37.413888166666666,-122.08863366666668
986,37.41390771666667,-122.08856533333334
987,37.41392054999999,-122.08847300000001
988,37.4139215,-122.08834800000001
989,37.41391636666666,-122.08821583333332
990,37.41390998333333,-122.08809600000001
991,37.41390185,-122.08797799999999
992,37.41389215,-122.08788116666668
993,37.413881583333335,-122.08778016666665
994,37.413872516666665,-122.087652
995,37.41386441666667,-122.08750416666665
996,37.4138525,-122.08734483333335
997,37.4138411,-122.08716833333334
998,37.413828699999996,-122.08699666666668
999,37.41381525,-122.08682166666668
1000,37.413802583333336,-122.08665483333334
1001,37.41379033333333,-122.08650883333333
1002,37.41378233333333,-122.08639450000001
1003,37.413778066666666,-122.08631500000001
1004,37.41377728333334,-122.08626883333334
1005,37.41377726666666,-122.08625150000002
1006,37.41377628333333,-122.08626683333333
1007,37.41377696666667,-122.08626950000001
1008,37.41377726666666,-122.08625666666667
1009,37.41377356666667,-122.08624133333333
1010,37.41377328333333,-122.08622650000001
1011,37.41376943333333,-122.08620100000002
1012,37.41376701666666,-122.08615933333334
1013,37.41376155,-122.08608616666668
1014,37.413756883333335,-122.08597633333332
1015,37.4137487,-122.08584283333333
1016,37.413742299999996,-122.08571566666666
1017,37.413734516666665,-122.085585
1018,37.41372615,-122.08545333333335
1019,37.41371868333333,-122.08532566666666
1020,37.41371185,-122.08519399999999
1021,37.41370516666667,-122.08505533333333
1022,37.413694533333334,-122.08490316666666
1023,37.4136846,-122.08475566666667
1024,37.413672,-122.08461766666666
1025,37.41366145,-122.08447516666665
1026,37.41365146666667,-122.08432766666668
1027,37.4136423,-122.08418449999999
1028,37.413633600000004,-122.08403750000001
1029,37.413628499999994,-122.08388799999999
1030,37.4136227,-122.08372666666668
1031,37.413614583333334,-122.08357216666667
1032,37.4139966,-122.0830516
1033,37.4139664,-122.0830034
1034,37.4138693,-122.082835
1035,37.4137953,-122.0827152
1036,37.4137447,-122.0826179
1037,37.4137155,-122.0825686
1038,37.4135961,-122.0823499
1039,37.4135044,-122.0821778
1040,37.4134348,-122.0820599
1041,37.4133882,-122.0819681
1042,37.413321,-122.0818574
1043,37.4132754,-122.0817691
1044,37.4132098,-122.0816604
1045,37.4131665,-122.0815721
1046,37.41308571866771,-122.08141821619763
1047,37.4130656,-122.081373
1048,37.4130076,-122.0812624
1049,37.41293786253859,-122.08111293506973
1050,37.412804466666664,-122.08104116666667
1051,37.4128202,-122.0808691
1052,37.4127837,-122.080783
1053,37.412622416666665,-122.08064866666668
1054,37.41261870058892,-122.08044835909854
1055,37.412531185227344,-122.0802699941805
1056,37.412384849999995,-122.0801135
1057,37.41229293333333,-122.07992083333332
1058,37.412193916666666,-122.07971666666666
1059,37.4120971,-122.07951733333333
1060,37.4119917,-122.0794164
1061,37.4118731,-122.0793704
1062,37.4118731,-122.0793704
1063,37.4117481,-122.0793514
1064,37.4112456,-122.0792863
1065,37.4111801,-122.0792659
1066,37.4110713,-122.0792058
1067,37.4109686,-122.0791244
1068,37.4108739,-122.0790242
1069,37.4107564,-122.0788529
1070,37.41074765,-122.07868566666666
1071,37.41064168333333,-122.07859016666667
1072,37.41055623333333,-122.07848633333333
1073,37.4106013,-122.0784401
1074,37.4105621,-122.0781926
1075,37.41042031666667,-122.07813733333333
1076,37.41039385,-122.07803216666667
1077,37.410373316666664,-122.07793516666668
1078,37.410525,-122.0779921
1079,37.4105977,-122.0779964
1080,37.4106935,-122.0779913
1081,37.4108064,-122.0779943
1082,37.4108654,-122.0779912
1083,37.4110405,-122.0779914
1084,37.4110405,-122.0779914
1085,37.4112956,-122.0779967
1086,37.4113951,-122.077992
1087,37.41157,-122.0779919
1088,37.4116837,-122.0779949
1089,37.4119112,-122.0779902
1090,37.4120736,-122.077989
1091,37.4120736,-122.077989
1092,37.4122297,-122.0779881
1093,37.4125101,-122.0779871
1094,37.4126324,-122.0779866
1095,37.4127882,-122.0779906
1096,37.4129339,-122.0779854
1097,37.4130476,-122.0779899
1098,37.4131481,-122.0779843
1099,37.4131981,-122.0779839
1100,37.4132545,-122.0779871
1101,37.4132938,-122.0779889
1102,37.4133134,-122.0779886
1103,37.4133025,-122.0779839
1104,37.4133025,-122.0779839
1105,37.4132964,-122.0779873
1106,37.4132964,-122.0779873
1107,37.4132964,-122.0779873
1108,37.4132964,-122.0779873
1109,37.4133025,-122.0779839
1110,37.4132964,-122.0779873
1111,37.4133025,-122.0779839
1112,37.4133025,-122.0779839
1113,37.4133025,-122.0779839
1114,37.4133025,-122.0779839
1115,37.4133025,-122.0779839
1116,37.4133025,-122.0779839
1117,37.4133025,-122.0779839
1118,37.4133025,-122.0779839
1119,37.4132964,-122.0779873
1120,37.4132964,-122.0779873
1121,37.4132964,-122.0779873
1122,37.4132888,-122.0779841
1123,37.4132888,-122.0779841
1124,37.4132892,-122.0779873
1125,37.4132804,-122.0779841
1126,37.4132853,-122.0779889
1127,37.4132867,-122.0779873
1128,37.4132853,-122.0779889
1129,37.4132853,-122.0779889
1130,37.4132804,-122.0779841
1131,37.4132754,-122.0779872
1132,37.4132628,-122.0779839
1133,37.4133134,-122.0779886
1134,37.4133134,-122.0779886
1135,37.4133025,-122.0779839
1136,37.4133025,-122.0779839
1137,37.4133025,-122.0779839
1138,37.4133025,-122.0779839
1139,37.4133203,-122.0779869
1140,37.4133613,-122.0779864
1141,37.4133795,-122.077983
1142,37.4134996,-122.0779847
1143,37.4136085,-122.0773708
1144,37.4136414,-122.0775375
1145,37.4136414,-122.0775375
1146,37.413698266666664,-122.07762183333334
1147,37.4137025,-122.0778288
1148,37.4143659,-122.0779721
1149,37.4145471,-122.0779762
1150,37.414699,-122.0779747
1151,37.4147908,-122.0779761
1152,37.4149002,-122.0779753
1153,37.4150183,-122.0779745
1154,37.4150986,-122.077974
1155,37.4151641,-122.0779727
1156,37.4152381,-122.0779728
1157,37.4152517,-122.0779679
1158,37.4153014,-122.0779719
1159,37.4153387,-122.0779695
1160,37.4153713,-122.0779704
1161,37.4154003,-122.0779648
1162,37.4154003,-122.0779648
1163,37.4154003,-122.0779648
1164,37.4154003,-122.0779648
1165,37.4154003,-122.0779648
1166,37.4154003,-122.0779648
1167,37.4154003,-122.0779648
1168,37.4154003,-122.0779648
1169,37.4154003,-122.0779648
1170,37.4154003,-122.0779648
1171,37.4153254876411,-122.07796636584008
1172,37.4154003,-122.0779648
1173,37.4154003,-122.0779648
1174,37.4154003,-122.0779648
1175,37.4154003,-122.0779648
1176,37.4154003,-122.0779648
1177,37.4154003,-122.0779648
1178,37.4154003,-122.0779648
1179,37.4154003,-122.0779648
1180,37.4154003,-122.0779648
1181,37.4154003,-122.0779648
1182,37.4154003,-122.0779648
1183,37.4154003,-122.0779648
1184,37.4154003,-122.0779648
1185,37.4154003,-122.0779648
1186,37.4154003,-122.0779648
1187,37.4154003,-122.0779648
1188,37.4154003,-122.0779648
1189,37.4154003,-122.0779648
1190,37.4154003,-122.0779648
1191,37.4154003,-122.0779648
1192,37.4154246,-122.0779683
1193,37.4154003,-122.0779648
1194,37.4154246,-122.0779683
1195,37.4154003,-122.0779648
1196,37.4153821,-122.0779685
1197,37.415288499999996,-122.07795766666668
1198,37.4154003,-122.0779648
1199,37.4154785,-122.0779548
1200,37.4154883,-122.0779472
1201,37.415221566666666,-122.07843249999999
1202,37.415197733333336,-122.07854350000001
1203,37.41518103333333,-122.07862250000001
1204,37.41517266666666,-122.07868183333333
1205,37.41516863333333,-122.07873083333334
1206,37.4151611,-122.07877250000001
1207,37.41515233333334,-122.07881799999998
1208,37.41514465,-122.07886250000001
1209,37.415156,-122.07890783333332
1210,37.41518238333333,-122.07894050000002
1211,37.4152159,-122.07894866666666
1212,37.415259666666664,-122.07895349999998
1213,37.4153113,-122.07895266666668
1214,37.41537588333333,-122.07895549999999
1215,37.4154375,-122.07895783333333
1216,37.41549741666667,-122.07895133333335
1217,37.4155363,-122.0789255
1218,37.41555783333333,-122.07888966666665
1219,37.4155692,-122.07885316666668
1220,37.41557816666667,-122.07881199999999
1221,37.41557865,-122.07875799999998
1222,37.4155795,-122.07867516666666
1223,37.41557651666667,-122.07858516666666
1224,37.41557855,-122.07850549999999
1225,37.41558186666667,-122.07842799999999
1226,37.4154785,-122.0779548
1227,37.4154883,-122.0779472
1228,37.4154246,-122.0779683
1229,37.415436,-122.0779655
1230,37.4154553,-122.0779588
1231,37.4154246,-122.0779683
1232,37.4155022,-122.0779319
1233,37.4154883,-122.0779472
1234,37.415436,-122.0779655
1235,37.4154883,-122.0779472
1236,37.415436,-122.0779655
1237,37.415395849999996,-122.07839966666667
1238,37.415397133333336,-122.07841883333334
1239,37.4153964,-122.0784315
1240,37.41539581666667,-122.07843683333334
1241,37.41539336666666,-122.07843716666666
