tripId,UnixTimeMillis,LatitudeDegrees,LongitudeDegrees
2021-08-12-US-MTV-1/GooglePixel4,1628799895645,37.3524957283333,-122.0603405065
2021-08-12-US-MTV-1/GooglePixel4,1628799896637,37.3526592803333,-122.060405128833
2021-08-12-US-MTV-1/GooglePixel4,1628799897656,37.3528661466667,-122.060459493
2021-08-12-US-MTV-1/GooglePixel4,1628799898648,37.353008914,-122.060522992333
2021-08-12-US-MTV-1/GooglePixel4,1628799899650,37.3531877001667,-122.0606404385
2021-08-12-US-MTV-1/GooglePixel4,1628799900667,37.3533584611667,-122.060724943667
2021-08-12-US-MTV-1/GooglePixel4,1628799901656,37.3535211851667,-122.060823259833
2021-08-12-US-MTV-1/GooglePixel4,1628799902655,37.3536927551667,-122.060929648333
2021-08-12-US-MTV-1/GooglePixel4,1628799903666,37.3538618586667,-122.061031160667
2021-08-12-US-MTV-1/GooglePixel4,1628799904660,37.3540330355,-122.061142553
2021-08-12-US-MTV-1/GooglePixel4,1628799905664,37.3542144025,-122.061258971333
2021-08-12-US-MTV-1/GooglePixel4,1628799906656,37.3543971868333,-122.061347213667
2021-08-12-US-MTV-1/GooglePixel4,1628799907653,37.3546134596667,-122.061462706667
2021-08-12-US-MTV-1/GooglePixel4,1628799908646,37.3548160486667,-122.061580626
2021-08-12-US-MTV-1/GooglePixel4,1628799909659,37.355048751,-122.0616909015
2021-08-12-US-MTV-1/GooglePixel4,1628799910644,37.3552898158333,-122.061811759
2021-08-12-US-MTV-1/GooglePixel4,1628799911636,37.3555779761667,-122.061943742833
2021-08-12-US-MTV-1/GooglePixel4,1628799912656,37.3558461603333,-122.062063835
2021-08-12-US-MTV-1/GooglePixel4,1628799913648,37.3561134958333,-122.062169990167
2021-08-12-US-MTV-1/GooglePixel4,1628799914656,37.3563864193333,-122.062271803167
2021-08-12-US-MTV-1/GooglePixel4,1628799915642,37.3566590345,-122.062364104833
2021-08-12-US-MTV-1/GooglePixel4,1628799916634,37.3569423083333,-122.062442135167
2021-08-12-US-MTV-1/GooglePixel4,1628799917647,37.3572387328333,-122.062513515667
2021-08-12-US-MTV-1/GooglePixel4,1628799918641,37.3575367485,-122.062583322833
2021-08-12-US-MTV-1/GooglePixel4,1628799919659,37.3578485651667,-122.0626299685
2021-08-12-US-MTV-1/GooglePixel4,1628799920643,37.3581577025,-122.062683816333
2021-08-12-US-MTV-1/GooglePixel4,1628799921633,37.3584704985,-122.062726713
2021-08-12-US-MTV-1/GooglePixel4,1628799922646,37.3587789805,-122.062762312667
2021-08-12-US-MTV-1/GooglePixel4,1628799923641,37.359083224,-122.062775854
2021-08-12-US-MTV-1/GooglePixel4,1628799924657,37.3593835458333,-122.0627896705
2021-08-12-US-MTV-1/GooglePixel4,1628799925646,37.3596808196667,-122.062788616667
2021-08-12-US-MTV-1/GooglePixel4,1628799926637,37.3599795938333,-122.062787816833
2021-08-12-US-MTV-1/GooglePixel4,1628799927656,37.3602713363333,-122.062782954667
2021-08-12-US-MTV-1/GooglePixel4,1628799928649,37.3605606978333,-122.062785071667
2021-08-12-US-MTV-1/GooglePixel4,1628799929661,37.3608433543333,-122.0627762615
2021-08-12-US-MTV-1/GooglePixel4,1628799930645,37.3611236063333,-122.062770555667
2021-08-12-US-MTV-1/GooglePixel4,1628799931636,37.3614049696667,-122.062774092
2021-08-12-US-MTV-1/GooglePixel4,1628799932656,37.3616803235,-122.0627659775
2021-08-12-US-MTV-1/GooglePixel4,1628799933649,37.361956396,-122.062762905833
2021-08-12-US-MTV-1/GooglePixel4,1628799934632,37.3622269931667,-122.062762816833
2021-08-12-US-MTV-1/GooglePixel4,1628799935644,37.3624977378333,-122.062764366167
2021-08-12-US-MTV-1/GooglePixel4,1628799936642,37.3627688898333,-122.062753373667
2021-08-12-US-MTV-1/GooglePixel4,1628799937655,37.3630333098333,-122.062748611167
2021-08-12-US-MTV-1/GooglePixel4,1628799938649,37.363297811,-122.0627428455
2021-08-12-US-MTV-1/GooglePixel4,1628799939660,37.36355822,-122.0627397335
2021-08-12-US-MTV-1/GooglePixel4,1628799940646,37.3638152408333,-122.062743125667
2021-08-12-US-MTV-1/GooglePixel4,1628799941637,37.3640705558333,-122.062751516833
2021-08-12-US-MTV-1/GooglePixel4,1628799942659,37.3643239851667,-122.062768889667
2021-08-12-US-MTV-1/GooglePixel4,1628799943650,37.3645753028333,-122.062792452333
2021-08-12-US-MTV-1/GooglePixel4,1628799944660,37.3648206126667,-122.062829517333
2021-08-12-US-MTV-1/GooglePixel4,1628799945645,37.3650656148333,-122.062881628667
2021-08-12-US-MTV-1/GooglePixel4,1628799946637,37.3653100828333,-122.062938360667
2021-08-12-US-MTV-1/GooglePixel4,1628799947658,37.3655530695,-122.063016969667
2021-08-12-US-MTV-1/GooglePixel4,1628799948648,37.365791749,-122.063095427333
2021-08-12-US-MTV-1/GooglePixel4,1628799949658,37.3660275448333,-122.063185256167
2021-08-12-US-MTV-1/GooglePixel4,1628799950644,37.366258254,-122.063293349167
2021-08-12-US-MTV-1/GooglePixel4,1628799951638,37.366485184,-122.063402700333
2021-08-12-US-MTV-1/GooglePixel4,1628799952658,37.366707149,-122.063526353333
2021-08-12-US-MTV-1/GooglePixel4,1628799953649,37.3669240765,-122.063650991833
2021-08-12-US-MTV-1/GooglePixel4,1628799954658,37.3671378021667,-122.063776733
2021-08-12-US-MTV-1/GooglePixel4,1628799955645,37.3673448221667,-122.063908299333
2021-08-12-US-MTV-1/GooglePixel4,1628799956634,37.3675499798333,-122.064033986667
2021-08-12-US-MTV-1/GooglePixel4,1628799957653,37.3677549275,-122.064153136333
2021-08-12-US-MTV-1/GooglePixel4,1628799958647,37.3679570861667,-122.064282182333
2021-08-12-US-MTV-1/GooglePixel4,1628799959657,37.3681542436667,-122.0644018085
2021-08-12-US-MTV-1/GooglePixel4,1628799960643,37.3683526686667,-122.064533420667
2021-08-12-US-MTV-1/GooglePixel4,1628799961637,37.3685522303333,-122.064662444667
2021-08-12-US-MTV-1/GooglePixel4,1628799962654,37.3687549486667,-122.064787204333
2021-08-12-US-MTV-1/GooglePixel4,1628799963649,37.3689553115,-122.0649068195
2021-08-12-US-MTV-1/GooglePixel4,1628799964658,37.3691573136667,-122.065030602667
2021-08-12-US-MTV-1/GooglePixel4,1628799965645,37.3693593865,-122.065157752333
2021-08-12-US-MTV-1/GooglePixel4,1628799966636,37.3695627351667,-122.065281935
2021-08-12-US-MTV-1/GooglePixel4,1628799967655,37.3697676753333,-122.065406410833
2021-08-12-US-MTV-1/GooglePixel4,1628799968649,37.3699713178333,-122.065529717167
2021-08-12-US-MTV-1/GooglePixel4,1628799969659,37.3701729043333,-122.065650989833
2021-08-12-US-MTV-1/GooglePixel4,1628799970645,37.370376051,-122.0657701775
2021-08-12-US-MTV-1/GooglePixel4,1628799971638,37.370573792,-122.065888396833
2021-08-12-US-MTV-1/GooglePixel4,1628799972657,37.3707678561667,-122.066005513
2021-08-12-US-MTV-1/GooglePixel4,1628799973649,37.370958845,-122.066123551333
2021-08-12-US-MTV-1/GooglePixel4,1628799974658,37.3711493603333,-122.066239147
2021-08-12-US-MTV-1/GooglePixel4,1628799975645,37.3713389538333,-122.0663525645
2021-08-12-US-MTV-1/GooglePixel4,1628799976638,37.3715247748333,-122.066465386833
2021-08-12-US-MTV-1/GooglePixel4,1628799977657,37.3717126383333,-122.0665770535
2021-08-12-US-MTV-1/GooglePixel4,1628799978650,37.3719013008333,-122.066689246833
2021-08-12-US-MTV-1/GooglePixel4,1628799979659,37.3720882803333,-122.0668004385
2021-08-12-US-MTV-1/GooglePixel4,1628799980646,37.372282069,-122.0669135485
2021-08-12-US-MTV-1/GooglePixel4,1628799981638,37.3724772631667,-122.067033619833
2021-08-12-US-MTV-1/GooglePixel4,1628799982659,37.3726773243333,-122.067150158833
2021-08-12-US-MTV-1/GooglePixel4,1628799983649,37.3728761128333,-122.067261605833
2021-08-12-US-MTV-1/GooglePixel4,1628799984661,37.3730749115,-122.067364808333
2021-08-12-US-MTV-1/GooglePixel4,1628799985646,37.3732775835,-122.067455133833
2021-08-12-US-MTV-1/GooglePixel4,1628799986637,37.3734846448333,-122.067531043833
2021-08-12-US-MTV-1/GooglePixel4,1628799987657,37.3736938165,-122.067597756333
2021-08-12-US-MTV-1/GooglePixel4,1628799988645,37.3738919088333,-122.067655835833
2021-08-12-US-MTV-1/GooglePixel4,1628799989636,37.3740869111667,-122.067705285833
2021-08-12-US-MTV-1/GooglePixel4,1628799990647,37.3742580046667,-122.067729123333
2021-08-12-US-MTV-1/GooglePixel4,1628799991636,37.3744306968333,-122.067747801
2021-08-12-US-MTV-1/GooglePixel4,1628799992645,37.3746264588333,-122.067756002833
2021-08-12-US-MTV-1/GooglePixel4,1628799993666,37.3748169563333,-122.067765560333
2021-08-12-US-MTV-1/GooglePixel4,1628799994659,37.375010555,-122.067763756
2021-08-12-US-MTV-1/GooglePixel4,1628799995644,37.375204337,-122.067754383833
2021-08-12-US-MTV-1/GooglePixel4,1628799996657,37.3754101906667,-122.067736183
2021-08-12-US-MTV-1/GooglePixel4,1628799997652,37.3756271633333,-122.067712527
2021-08-12-US-MTV-1/GooglePixel4,1628799998657,37.3758485355,-122.067688833667
2021-08-12-US-MTV-1/GooglePixel4,1628799999657,37.376073964,-122.067665586333
2021-08-12-US-MTV-1/GooglePixel4,1628800000663,37.376307919,-122.067634589667
2021-08-12-US-MTV-1/GooglePixel4,1628800001657,37.3765556843333,-122.0676050225
2021-08-12-US-MTV-1/GooglePixel4,1628800002658,37.3767898985,-122.067581233333
2021-08-12-US-MTV-1/GooglePixel4,1628800003666,37.3767898985,-122.067581233333
2021-08-12-US-MTV-1/GooglePixel4,1628800004659,37.3770222323333,-122.067562005833
2021-08-12-US-MTV-1/GooglePixel4,1628800005647,37.3772457846667,-122.067556233833
2021-08-12-US-MTV-1/GooglePixel4,1628800006635,37.3774742246667,-122.067559876333
2021-08-12-US-MTV-1/GooglePixel4,1628800007646,37.3777028226667,-122.067557427333
2021-08-12-US-MTV-1/GooglePixel4,1628800008636,37.3777028226667,-122.067557427333
2021-08-12-US-MTV-1/GooglePixel4,1628800009757,37.3780740426667,-122.067552619667
2021-08-12-US-MTV-1/GooglePixel4,1628800011440,37.3782371641667,-122.067532815
2021-08-12-US-MTV-1/GooglePixel4,1628800012440,37.3783714425,-122.0674839835
2021-08-12-US-MTV-1/GooglePixel4,1628800013440,37.378496208,-122.067396703167
2021-08-12-US-MTV-1/GooglePixel4,1628800014440,37.3785269105,-122.067283353833
2021-08-12-US-MTV-1/GooglePixel4,1628800015440,37.3785605063333,-122.067173078333
2021-08-12-US-MTV-1/GooglePixel4,1628800016440,37.3786021158333,-122.0670468975
2021-08-12-US-MTV-1/GooglePixel4,1628800017440,37.3787498568333,-122.066921683667
2021-08-12-US-MTV-1/GooglePixel4,1628800018440,37.3787382835,-122.066787111
2021-08-12-US-MTV-1/GooglePixel4,1628800019440,37.3787382835,-122.066787111
2021-08-12-US-MTV-1/GooglePixel4,1628800020440,37.37866916,-122.066694087333
2021-08-12-US-MTV-1/GooglePixel4,1628800021440,37.3785778305,-122.066529798833
2021-08-12-US-MTV-1/GooglePixel4,1628800022440,37.3784859428333,-122.066513557167
2021-08-12-US-MTV-1/GooglePixel4,1628800023440,37.3784023158333,-122.066552656
2021-08-12-US-MTV-1/GooglePixel4,1628800024440,37.3784023158333,-122.066552656
2021-08-12-US-MTV-1/GooglePixel4,1628800025440,37.378320266,-122.066600547167
2021-08-12-US-MTV-1/GooglePixel4,1628800026440,37.3782473821667,-122.066691832167
2021-08-12-US-MTV-1/GooglePixel4,1628800027440,37.3782046891667,-122.0667721095
2021-08-12-US-MTV-1/GooglePixel4,1628800028440,37.3781810595,-122.066836813
2021-08-12-US-MTV-1/GooglePixel4,1628800029440,37.3781694058333,-122.066893667833
2021-08-12-US-MTV-1/GooglePixel4,1628800030440,37.3781562448333,-122.066944046167
2021-08-12-US-MTV-1/GooglePixel4,1628800031440,37.3781480043333,-122.066993463833
2021-08-12-US-MTV-1/GooglePixel4,1628800032440,37.3781443943333,-122.067030129333
2021-08-12-US-MTV-1/GooglePixel4,1628800033440,37.3781477328333,-122.06707101
2021-08-12-US-MTV-1/GooglePixel4,1628800034440,37.3781534395,-122.06712417
2021-08-12-US-MTV-1/GooglePixel4,1628800035440,37.3781667696667,-122.067194038333
2021-08-12-US-MTV-1/GooglePixel4,1628800036440,37.3781936221667,-122.067279557333
2021-08-12-US-MTV-1/GooglePixel4,1628800037440,37.3782311908333,-122.067384027167
2021-08-12-US-MTV-1/GooglePixel4,1628800038440,37.3782778696667,-122.0675021905
2021-08-12-US-MTV-1/GooglePixel4,1628800039440,37.3783306795,-122.0676274555
2021-08-12-US-MTV-1/GooglePixel4,1628800040440,37.378382941,-122.067773596
2021-08-12-US-MTV-1/GooglePixel4,1628800041440,37.3784450743333,-122.067933124667
2021-08-12-US-MTV-1/GooglePixel4,1628800042440,37.3785074873333,-122.068093665333
2021-08-12-US-MTV-1/GooglePixel4,1628800043440,37.3785724751667,-122.0682564105
2021-08-12-US-MTV-1/GooglePixel4,1628800044440,37.378633306,-122.068411374833
2021-08-12-US-MTV-1/GooglePixel4,1628800045440,37.3786830916667,-122.068552453167
2021-08-12-US-MTV-1/GooglePixel4,1628800046440,37.378732761,-122.068677475
2021-08-12-US-MTV-1/GooglePixel4,1628800047440,37.3787888023333,-122.068777652333
2021-08-12-US-MTV-1/GooglePixel4,1628800048440,37.3788587286667,-122.068862680167
2021-08-12-US-MTV-1/GooglePixel4,1628800049440,37.3789354006667,-122.068918843167
2021-08-12-US-MTV-1/GooglePixel4,1628800050440,37.3790242235,-122.068963939333
2021-08-12-US-MTV-1/GooglePixel4,1628800051440,37.3791216233333,-122.068984639167
2021-08-12-US-MTV-1/GooglePixel4,1628800052440,37.3791216233333,-122.068984639167
2021-08-12-US-MTV-1/GooglePixel4,1628800053656,37.3792129021667,-122.068936026667
2021-08-12-US-MTV-1/GooglePixel4,1628800054651,37.3792978291667,-122.068841002333
2021-08-12-US-MTV-1/GooglePixel4,1628800055654,37.3793603496667,-122.068720074833
2021-08-12-US-MTV-1/GooglePixel4,1628800056644,37.3793952968333,-122.068589490167
2021-08-12-US-MTV-1/GooglePixel4,1628800057645,37.3794208006667,-122.068469258167
2021-08-12-US-MTV-1/GooglePixel4,1628800058656,37.3794208006667,-122.068469258167
2021-08-12-US-MTV-1/GooglePixel4,1628800059650,37.3793935193333,-122.068354577833
2021-08-12-US-MTV-1/GooglePixel4,1628800060653,37.379339119,-122.068270412833
2021-08-12-US-MTV-1/GooglePixel4,1628800061645,37.3792743088333,-122.068184524667
2021-08-12-US-MTV-1/GooglePixel4,1628800062645,37.3791854535,-122.068130150833
2021-08-12-US-MTV-1/GooglePixel4,1628800063655,37.3790858046667,-122.068092562
2021-08-12-US-MTV-1/GooglePixel4,1628800064650,37.3789934358333,-122.068045265667
2021-08-12-US-MTV-1/GooglePixel4,1628800065654,37.3789095108333,-122.068006351167
2021-08-12-US-MTV-1/GooglePixel4,1628800066645,37.3788259846667,-122.067990717333
2021-08-12-US-MTV-1/GooglePixel4,1628800067646,37.3787412355,-122.067972528167
2021-08-12-US-MTV-1/GooglePixel4,1628800068658,37.3786297876667,-122.0679486565
2021-08-12-US-MTV-1/GooglePixel4,1628800069650,37.3784949093333,-122.067923370167
2021-08-12-US-MTV-1/GooglePixel4,1628800070653,37.3784949093333,-122.067923370167
2021-08-12-US-MTV-1/GooglePixel4,1628800071745,37.3781468771667,-122.0678806035
2021-08-12-US-MTV-1/GooglePixel4,1628800073431,37.3779718416667,-122.06786276
2021-08-12-US-MTV-1/GooglePixel4,1628800074431,37.377781187,-122.067854825833
2021-08-12-US-MTV-1/GooglePixel4,1628800075431,37.3775642246667,-122.067844795333
2021-08-12-US-MTV-1/GooglePixel4,1628800076431,37.3773413051667,-122.0678543285
2021-08-12-US-MTV-1/GooglePixel4,1628800077431,37.3771245565,-122.067872912833
2021-08-12-US-MTV-1/GooglePixel4,1628800078431,37.376893794,-122.067891027
2021-08-12-US-MTV-1/GooglePixel4,1628800079431,37.3766673575,-122.067924114167
2021-08-12-US-MTV-1/GooglePixel4,1628800080431,37.3764233201667,-122.067954993167
2021-08-12-US-MTV-1/GooglePixel4,1628800081431,37.3761852976667,-122.067987391667
2021-08-12-US-MTV-1/GooglePixel4,1628800082431,37.3759461055,-122.068023597833
2021-08-12-US-MTV-1/GooglePixel4,1628800083431,37.3757034568333,-122.068053142167
2021-08-12-US-MTV-1/GooglePixel4,1628800084431,37.375456818,-122.0680706265
2021-08-12-US-MTV-1/GooglePixel4,1628800085431,37.3752122085,-122.068085732833
2021-08-12-US-MTV-1/GooglePixel4,1628800086431,37.3749639196667,-122.0680860805
2021-08-12-US-MTV-1/GooglePixel4,1628800087431,37.3747122201667,-122.068073608333
2021-08-12-US-MTV-1/GooglePixel4,1628800088431,37.3744644031667,-122.06805195
2021-08-12-US-MTV-1/GooglePixel4,1628800089431,37.3742282988333,-122.0680418715
2021-08-12-US-MTV-1/GooglePixel4,1628800090431,37.3739846321667,-122.067983343333
2021-08-12-US-MTV-1/GooglePixel4,1628800091431,37.3737466556667,-122.067926449833
2021-08-12-US-MTV-1/GooglePixel4,1628800092431,37.3734812936667,-122.0678254385
2021-08-12-US-MTV-1/GooglePixel4,1628800093431,37.373236842,-122.067731249167
2021-08-12-US-MTV-1/GooglePixel4,1628800094431,37.3729825645,-122.067602220167
2021-08-12-US-MTV-1/GooglePixel4,1628800095431,37.3727426318333,-122.0674866415
2021-08-12-US-MTV-1/GooglePixel4,1628800096431,37.3725004036667,-122.067346723167
2021-08-12-US-MTV-1/GooglePixel4,1628800097431,37.372261524,-122.067203293
2021-08-12-US-MTV-1/GooglePixel4,1628800098431,37.3720249166667,-122.067061453333
2021-08-12-US-MTV-1/GooglePixel4,1628800099431,37.3717876005,-122.066911839
2021-08-12-US-MTV-1/GooglePixel4,1628800100431,37.3715436516667,-122.066767303667
2021-08-12-US-MTV-1/GooglePixel4,1628800101431,37.3712970786667,-122.066615973833
2021-08-12-US-MTV-1/GooglePixel4,1628800102431,37.3710544535,-122.066463892667
2021-08-12-US-MTV-1/GooglePixel4,1628800103431,37.3708086933333,-122.0663145275
2021-08-12-US-MTV-1/GooglePixel4,1628800104431,37.37056034,-122.0661652315
2021-08-12-US-MTV-1/GooglePixel4,1628800105431,37.3703142931667,-122.066017113167
2021-08-12-US-MTV-1/GooglePixel4,1628800106431,37.3700667661667,-122.065864579333
2021-08-12-US-MTV-1/GooglePixel4,1628800107431,37.3698180246667,-122.065711504667
2021-08-12-US-MTV-1/GooglePixel4,1628800108431,37.3695766253333,-122.065561964
2021-08-12-US-MTV-1/GooglePixel4,1628800109431,37.3693393358333,-122.065416191333
2021-08-12-US-MTV-1/GooglePixel4,1628800110431,37.3690954598333,-122.065269349
2021-08-12-US-MTV-1/GooglePixel4,1628800111431,37.3688531375,-122.065122964333
2021-08-12-US-MTV-1/GooglePixel4,1628800112431,37.3686083438333,-122.064973401
2021-08-12-US-MTV-1/GooglePixel4,1628800113431,37.368365584,-122.064827520333
2021-08-12-US-MTV-1/GooglePixel4,1628800114431,37.368124306,-122.064678571333
2021-08-12-US-MTV-1/GooglePixel4,1628800115431,37.3678824398333,-122.064529456833
2021-08-12-US-MTV-1/GooglePixel4,1628800116431,37.3676358265,-122.0643825795
2021-08-12-US-MTV-1/GooglePixel4,1628800117431,37.3673927256667,-122.06423963
2021-08-12-US-MTV-1/GooglePixel4,1628800118431,37.3671519421667,-122.064092845
2021-08-12-US-MTV-1/GooglePixel4,1628800119431,37.3669135235,-122.063949488667
2021-08-12-US-MTV-1/GooglePixel4,1628800120431,37.3669135235,-122.063949488667
2021-08-12-US-MTV-1/GooglePixel4,1628800121638,37.3666776595,-122.063802087833
2021-08-12-US-MTV-1/GooglePixel4,1628800122659,37.3664387976667,-122.063648932833
2021-08-12-US-MTV-1/GooglePixel4,1628800123656,37.3661723398333,-122.063597178333
2021-08-12-US-MTV-1/GooglePixel4,1628800124646,37.3659157651667,-122.0634957285
2021-08-12-US-MTV-1/GooglePixel4,1628800125648,37.3656652475,-122.063416535167
2021-08-12-US-MTV-1/GooglePixel4,1628800126639,37.3653936848333,-122.063342549167
2021-08-12-US-MTV-1/GooglePixel4,1628800127658,37.3651375461667,-122.063282380667
2021-08-12-US-MTV-1/GooglePixel4,1628800128652,37.3648723671667,-122.063238266833
2021-08-12-US-MTV-1/GooglePixel4,1628800129644,37.3646044708333,-122.063209077333
2021-08-12-US-MTV-1/GooglePixel4,1628800130651,37.3643343528333,-122.063154467167
2021-08-12-US-MTV-1/GooglePixel4,1628800131642,37.3640759921667,-122.0631380535
2021-08-12-US-MTV-1/GooglePixel4,1628800132659,37.3638071771667,-122.0631543885
2021-08-12-US-MTV-1/GooglePixel4,1628800133654,37.363540994,-122.063159989333
2021-08-12-US-MTV-1/GooglePixel4,1628800134662,37.3632933141667,-122.063173327
2021-08-12-US-MTV-1/GooglePixel4,1628800135650,37.3630346308333,-122.063175248
2021-08-12-US-MTV-1/GooglePixel4,1628800136641,37.3627707088333,-122.0631767515
2021-08-12-US-MTV-1/GooglePixel4,1628800137659,37.362518633,-122.0631821415
2021-08-12-US-MTV-1/GooglePixel4,1628800138653,37.3622586978333,-122.063186154167
2021-08-12-US-MTV-1/GooglePixel4,1628800139642,37.3620043088333,-122.063199549
2021-08-12-US-MTV-1/GooglePixel4,1628800140650,37.3617498515,-122.063204077167
2021-08-12-US-MTV-1/GooglePixel4,1628800141639,37.3615009488333,-122.063215342667
2021-08-12-US-MTV-1/GooglePixel4,1628800142659,37.3612501513333,-122.063215179667
2021-08-12-US-MTV-1/GooglePixel4,1628800143653,37.3610003308333,-122.063219656833
2021-08-12-US-MTV-1/GooglePixel4,1628800144664,37.3607544916667,-122.063223204
2021-08-12-US-MTV-1/GooglePixel4,1628800145651,37.3605082413333,-122.063229396167
2021-08-12-US-MTV-1/GooglePixel4,1628800146640,37.3602657048333,-122.063236712333
2021-08-12-US-MTV-1/GooglePixel4,1628800147660,37.3600211063333,-122.063238022333
2021-08-12-US-MTV-1/GooglePixel4,1628800148653,37.3597761638333,-122.0632329215
2021-08-12-US-MTV-1/GooglePixel4,1628800149638,37.3595317358333,-122.0632300975
2021-08-12-US-MTV-1/GooglePixel4,1628800150650,37.3592795568333,-122.063207527
2021-08-12-US-MTV-1/GooglePixel4,1628800151639,37.359034455,-122.063190187333
2021-08-12-US-MTV-1/GooglePixel4,1628800152659,37.3587966913333,-122.063163862
2021-08-12-US-MTV-1/GooglePixel4,1628800153653,37.358567416,-122.0631418425
2021-08-12-US-MTV-1/GooglePixel4,1628800154649,37.358332109,-122.063109412667
2021-08-12-US-MTV-1/GooglePixel4,1628800155650,37.3581135315,-122.063079391167
2021-08-12-US-MTV-1/GooglePixel4,1628800156642,37.3578709091667,-122.063032367333
2021-08-12-US-MTV-1/GooglePixel4,1628800157659,37.357652466,-122.062988774167
2021-08-12-US-MTV-1/GooglePixel4,1628800158652,37.3574267291667,-122.062934689
2021-08-12-US-MTV-1/GooglePixel4,1628800159663,37.3572012433333,-122.062870285167
2021-08-12-US-MTV-1/GooglePixel4,1628800160650,37.3569844841667,-122.062817150333
2021-08-12-US-MTV-1/GooglePixel4,1628800161641,37.3567595346667,-122.062753863167
2021-08-12-US-MTV-1/GooglePixel4,1628800162660,37.3565279226667,-122.0626894155
2021-08-12-US-MTV-1/GooglePixel4,1628800163649,37.3563183988333,-122.0626385725
2021-08-12-US-MTV-1/GooglePixel4,1628800164663,37.3561189,-122.062577383167
2021-08-12-US-MTV-1/GooglePixel4,1628800165650,37.3559181213333,-122.062510018667
2021-08-12-US-MTV-1/GooglePixel4,1628800166639,37.3557214785,-122.062438469167
2021-08-12-US-MTV-1/GooglePixel4,1628800167661,37.3555233685,-122.062353320667
2021-08-12-US-MTV-1/GooglePixel4,1628800168652,37.355368647,-122.062295035667
2021-08-12-US-MTV-1/GooglePixel4,1628800169643,37.3552450201667,-122.062265174167
2021-08-12-US-MTV-1/GooglePixel4,1628800170646,37.3549771791667,-122.0621567175
2021-08-12-US-MTV-1/GooglePixel4,1628800171637,37.35476225,-122.062072279167
2021-08-12-US-MTV-1/GooglePixel4,1628800172661,37.3545753946667,-122.062017208333
2021-08-12-US-MTV-1/GooglePixel4,1628800173654,37.3544069973333,-122.061948725167
2021-08-12-US-MTV-1/GooglePixel4,1628800174643,37.3542554086667,-122.061905873833
2021-08-12-US-MTV-1/GooglePixel4,1628800175651,37.3541386168333,-122.061873593333
2021-08-12-US-MTV-1/GooglePixel4,1628800176639,37.3539873086667,-122.061807386
2021-08-12-US-MTV-1/GooglePixel4,1628800177661,37.3538291048333,-122.061737872333
2021-08-12-US-MTV-1/GooglePixel4,1628800178653,37.3536539191667,-122.061662954333
2021-08-12-US-MTV-1/GooglePixel4,1628800179644,37.3535226603333,-122.061612118833
2021-08-12-US-MTV-1/GooglePixel4,1628800180649,37.3533862316667,-122.061562370167
2021-08-12-US-MTV-1/GooglePixel4,1628800181641,37.3532781508333,-122.061518505
2021-08-12-US-MTV-1/GooglePixel4,1628800182659,37.3531866198333,-122.0614772885
2021-08-12-US-MTV-1/GooglePixel4,1628800183654,37.3530926351667,-122.061449322333
2021-08-12-US-MTV-1/GooglePixel4,1628800184664,37.3530002766667,-122.0614199585
2021-08-12-US-MTV-1/GooglePixel4,1628800185650,37.3529032173333,-122.061395595
2021-08-12-US-MTV-1/GooglePixel4,1628800186639,37.3528042695,-122.0613719205
2021-08-12-US-MTV-1/GooglePixel4,1628800187661,37.3527015943333,-122.061343409167
2021-08-12-US-MTV-1/GooglePixel4,1628800188652,37.3526074351667,-122.061322929167
2021-08-12-US-MTV-1/GooglePixel4,1628800189644,37.3525169465,-122.0613003635
2021-08-12-US-MTV-1/GooglePixel4,1628800190650,37.3524340431667,-122.061273284667
2021-08-12-US-MTV-1/GooglePixel4,1628800191642,37.3523641348333,-122.061247909333
2021-08-12-US-MTV-1/GooglePixel4,1628800192661,37.3523049888333,-122.0612111305
2021-08-12-US-MTV-1/GooglePixel4,1628800193654,37.3522566616667,-122.061156810833
2021-08-12-US-MTV-1/GooglePixel4,1628800194646,37.3522079145,-122.061076277833
2021-08-12-US-MTV-1/GooglePixel4,1628800195650,37.3521771488333,-122.060983873
2021-08-12-US-MTV-1/GooglePixel4,1628800196639,37.3521505676667,-122.060879665
2021-08-12-US-MTV-1/GooglePixel4,1628800197655,37.3521196966667,-122.060777190833
2021-08-12-US-MTV-1/GooglePixel4,1628800198650,37.3521248568333,-122.060693378167
2021-08-12-US-MTV-1/GooglePixel4,1628800199743,37.3521115305,-122.0605943125
2021-08-12-US-MTV-1/GooglePixel4,1628800201444,37.352105288,-122.060501420333
2021-08-12-US-MTV-1/GooglePixel4,1628800202444,37.3521138531667,-122.060403071
2021-08-12-US-MTV-1/GooglePixel4,1628800203444,37.3520941678333,-122.060377028333
2021-08-12-US-MTV-1/GooglePixel4,1628800204444,37.3520696143333,-122.060304554333
2021-08-12-US-MTV-1/GooglePixel4,1628800205444,37.3520759455,-122.060287362667
2021-08-12-US-MTV-1/GooglePixel4,1628800206444,37.3520685885,-122.060279027
2021-08-12-US-MTV-1/GooglePixel4,1628800207444,37.3520781743333,-122.060269645167
2021-08-12-US-MTV-1/GooglePixel4,1628800208444,37.3520858385,-122.0602765395
2021-08-12-US-MTV-1/GooglePixel4,1628800209444,37.3520987551667,-122.060274978167
2021-08-12-US-MTV-1/GooglePixel4,1628800210444,37.3521117538333,-122.060273896667
2021-08-12-US-MTV-1/GooglePixel4,1628800211444,37.3521154071667,-122.060280173333
