,LatitudeDegrees,LongitudeDegrees
1623,37.537807,-121.9247443
1624,37.5377926,-121.9248904
1625,37.5378074,-121.9248927
1626,37.5377983,-121.9249847
1627,37.5377012,-121.9249696
1628,37.53771,-121.9248797
1629,37.5376521,-121.9248706
1630,37.5376658,-121.9247317
1631,37.5377196,-121.9247401
1632,37.5377204,-121.9247318
1633,37.5376839,-121.9247261
1634,37.5376935,-121.9246278
1635,37.5378315,-121.9246493
1636,37.5368505,-121.9256409
1637,37.5368521,-121.9256253
1638,37.5367355,-121.9256071
1639,37.5367338,-121.9256244
1640,37.5367142,-121.9256213
1641,37.5367114,-121.92565
1642,37.5366552,-121.9256412
1643,37.5366579,-121.9256138
1644,37.5366432,-121.9256115
1645,37.5366604,-121.9254364
1646,37.5367534,-121.9254509
1647,37.5367491,-121.9254952
1648,37.5367544,-121.9254961
1649,37.5367611,-121.9254283
1650,37.5368628,-121.9254442
1651,37.5368562,-121.9255118
1652,37.536861,-121.9255126
1653,37.5368654,-121.9254675
1654,37.5369448,-121.9254799
1655,37.5369278,-121.925653
1656,37.5366133,-121.9263925
1657,37.5366273,-121.9263947
1658,37.5366367,-121.926299
1659,37.5366252,-121.9262972
1660,37.5366275,-121.9262736
1661,37.5366391,-121.9262754
1662,37.5366459,-121.9262063
1663,37.5366309,-121.9262039
1664,37.5366404,-121.9261075
1665,37.5367798,-121.9261293
1666,37.5367682,-121.9262472
1667,37.5367326,-121.9262416
1668,37.5367319,-121.9262489
1669,37.5367867,-121.9262575
1670,37.5367742,-121.9263849
1671,37.5367188,-121.9263763
1672,37.5367181,-121.9263833
1673,37.5367539,-121.9263889
1674,37.536741,-121.9265205
1675,37.5366701,-121.9265094
1676,37.5366715,-121.9264949
1677,37.5366042,-121.9264844
1678,37.5371995,-121.9251574
1679,37.5372035,-121.9251433
1680,37.5373152,-121.9251336
1681,37.537321,-121.9251266
1682,37.5373269,-121.9250528
1683,37.5373218,-121.9250458
1684,37.5372166,-121.9250029
1685,37.5372166,-121.9249898
1686,37.5371985,-121.9249807
1687,37.537194,-121.9249851
1688,37.5371772,-121.9251534
1689,37.5371804,-121.9251594
1690,37.5366332,-121.9268006
1691,37.5365509,-121.9267878
1692,37.536568,-121.9266137
1693,37.5366542,-121.9266271
1694,37.5366495,-121.9266748
1695,37.5366537,-121.9266755
1696,37.5366607,-121.926604
1697,37.5367635,-121.92662
1698,37.5367564,-121.9266917
1699,37.5367613,-121.9266924
1700,37.5367659,-121.9266458
1701,37.5368453,-121.9266582
1702,37.5368284,-121.9268308
1703,37.5367525,-121.926819
1704,37.536754,-121.9268033
1705,37.5366348,-121.9267847
1706,37.5371964,-121.9249374
1707,37.5372054,-121.9248456
1708,37.537317,-121.924863
1709,37.537308,-121.9249549
1710,37.5363783,-121.9251072
1711,37.5363777,-121.9251138
1712,37.5364133,-121.9251194
1713,37.5364017,-121.9252367
1714,37.5362635,-121.9252151
1715,37.536275,-121.9250985
1716,37.5362886,-121.9251006
1717,37.5363027,-121.9249562
1718,37.5362885,-121.9249539
1719,37.5362999,-121.9248385
1720,37.5364406,-121.9248605
1721,37.5364291,-121.9249784
1722,37.5363925,-121.9249727
1723,37.5363918,-121.9249797
1724,37.5364458,-121.9249881
1725,37.5364333,-121.9251158
1726,37.5365631,-121.9259809
1727,37.5365475,-121.9259785
1728,37.5365332,-121.9261241
1729,37.5365483,-121.9261264
1730,37.5365387,-121.9262237
1731,37.5363995,-121.926202
1732,37.5364092,-121.9261034
1733,37.5364447,-121.9261089
1734,37.5364454,-121.9261017
1735,37.5363913,-121.9260932
1736,37.5364037,-121.9259667
1737,37.536458,-121.9259752
1738,37.5364588,-121.9259668
1739,37.5364243,-121.9259614
1740,37.5364358,-121.9258449
1741,37.5365743,-121.9258665
1742,37.5372041,-121.9256081
1743,37.5371499,-121.9255997
1744,37.5371568,-121.9255287
1745,37.5372111,-121.9255372
1746,37.5367334,-121.9258078
1747,37.5367315,-121.9258268
1748,37.5368461,-121.9258447
1749,37.5368478,-121.925827
1750,37.5369268,-121.9258393
1751,37.5369096,-121.9260147
1752,37.5368314,-121.9260025
1753,37.5368359,-121.9259567
1754,37.536829,-121.9259556
1755,37.5368225,-121.9260213
1756,37.5367213,-121.9260055
1757,37.5367277,-121.9259399
1758,37.5367221,-121.925939
1759,37.5367176,-121.925984
1760,37.5366389,-121.9259717
1761,37.5366562,-121.9257958
1762,37.5375433,-121.9253709
1763,37.5375502,-121.9253007
1764,37.5376083,-121.9253098
1765,37.5376014,-121.92538
1766,37.5377399,-121.9257863
1767,37.5377387,-121.9257983
1768,37.5377586,-121.9258014
1769,37.5377532,-121.9258569
1770,37.5377332,-121.9258538
1771,37.5377285,-121.925902
1772,37.5376272,-121.9258862
1773,37.5376623,-121.9255287
1774,37.5377641,-121.9255446
1775,37.5377545,-121.9256418
1776,37.5377389,-121.9256394
1777,37.5377247,-121.9257839
1778,37.5368617,-121.9268075
1779,37.5368821,-121.9265993
1780,37.5370185,-121.9266206
1781,37.5370173,-121.9266337
1782,37.5370338,-121.9266363
1783,37.5370295,-121.9266801
1784,37.5370135,-121.9266776
1785,37.5369986,-121.9268289
1786,37.5364933,-121.9255935
1787,37.5364045,-121.9255797
1788,37.5364061,-121.925563
1789,37.536291,-121.925545
1790,37.5362893,-121.9255631
1791,37.5362295,-121.9255537
1792,37.5362272,-121.9255772
1793,37.5362159,-121.9255754
1794,37.5362182,-121.9255519
1795,37.5362079,-121.9255503
1796,37.5362248,-121.9253773
1797,37.5363034,-121.9253895
1798,37.5362992,-121.9254321
1799,37.5363046,-121.925433
1800,37.5363111,-121.9253666
1801,37.5364144,-121.9253827
1802,37.5364079,-121.925449
1803,37.5364138,-121.9254499
1804,37.5364179,-121.9254087
1805,37.5365101,-121.9254231
1806,37.5375751,-121.9269575
1807,37.5375768,-121.92694
1808,37.5374567,-121.9269212
1809,37.5374545,-121.9269435
1810,37.5373793,-121.9269317
1811,37.5373969,-121.9267524
1812,37.537476,-121.9267648
1813,37.5374716,-121.9268089
1814,37.5374772,-121.9268098
1815,37.5374838,-121.9267423
1816,37.5375854,-121.9267582
1817,37.5375788,-121.9268256
1818,37.5375841,-121.9268264
1819,37.5375884,-121.9267835
1820,37.5376689,-121.9267961
1821,37.5376519,-121.9269695
1822,37.5372534,-121.9267086
1823,37.5372526,-121.926717
1824,37.5372915,-121.9267231
1825,37.5372801,-121.9268394
1826,37.5371411,-121.9268177
1827,37.5371523,-121.9267033
1828,37.5371657,-121.9267054
1829,37.5371805,-121.9265546
1830,37.5371679,-121.9265526
1831,37.5371787,-121.9264422
1832,37.5373168,-121.9264638
1833,37.5373052,-121.9265812
1834,37.5372684,-121.9265755
1835,37.5372676,-121.926583
1836,37.5373237,-121.9265918
1837,37.5373113,-121.9267177
1838,37.5362151,-121.9258658
1839,37.5362323,-121.925691
1840,37.5362471,-121.9256933
1841,37.5362494,-121.9256699
1842,37.5362657,-121.9256724
1843,37.5362635,-121.9256954
1844,37.5363058,-121.925702
1845,37.536308,-121.9256794
1846,37.5363303,-121.9256829
1847,37.536328,-121.9257068
1848,37.5363994,-121.9257179
1849,37.5363823,-121.9258919
1850,37.5370825,-121.9260725
1851,37.5371611,-121.9260848
1852,37.5371564,-121.9261325
1853,37.5371619,-121.9261333
1854,37.5371689,-121.9260618
1855,37.5372715,-121.9260778
1856,37.5372646,-121.9261484
1857,37.5372693,-121.9261492
1858,37.5372737,-121.9261036
1859,37.5373538,-121.9261161
1860,37.5373368,-121.926289
1861,37.5372619,-121.9262773
1862,37.5372635,-121.9262614
1863,37.5371439,-121.9262427
1864,37.5371421,-121.9262608
1865,37.5370652,-121.9262488
1866,37.5362003,-121.9259373
1867,37.5362072,-121.9258671
1868,37.5362768,-121.925878
1869,37.5362699,-121.9259482
1870,37.5376061,-121.9266461
1871,37.5376105,-121.9266013
1872,37.5376019,-121.9265999
1873,37.5375953,-121.9266666
1874,37.5374933,-121.9266506
1875,37.5374998,-121.926584
1876,37.5374929,-121.9265829
1877,37.5374884,-121.9266287
1878,37.5374107,-121.9266165
1879,37.5374278,-121.9264422
1880,37.5375055,-121.9264544
1881,37.5375039,-121.9264709
1882,37.5376202,-121.926489
1883,37.5376221,-121.9264693
1884,37.5376982,-121.9264812
1885,37.5376808,-121.9266578
1886,37.5368457,-121.9265218
1887,37.5368571,-121.9264051
1888,37.536894,-121.9264108
1889,37.5368947,-121.9264038
1890,37.5368406,-121.9263953
1891,37.5368533,-121.926266
1892,37.5369074,-121.9262744
1893,37.536908,-121.9262687
1894,37.5368713,-121.926263
1895,37.5368827,-121.926147
1896,37.5370208,-121.9261686
1897,37.5370096,-121.9262827
1898,37.5369964,-121.9262806
1899,37.5369822,-121.9264258
1900,37.5369959,-121.9264279
1901,37.5369846,-121.9265435
1902,37.5374406,-121.9263815
1903,37.5374504,-121.9262819
1904,37.5374794,-121.9262865
1905,37.5374801,-121.9262796
1906,37.5374253,-121.9262711
1907,37.537438,-121.926142
1908,37.5374928,-121.9261506
1909,37.5374935,-121.9261431
1910,37.537456,-121.9261372
1911,37.5374673,-121.926022
1912,37.5376076,-121.9260439
1913,37.5375965,-121.9261571
1914,37.5375828,-121.9261549
1915,37.5375683,-121.9263026
1916,37.5375814,-121.9263047
1917,37.5375719,-121.926402
1918,37.5368384,-121.9252733
1919,37.5366854,-121.9252494
1920,37.5367025,-121.9250755
1921,37.5368555,-121.9250994
1922,37.5362455,-121.9263161
1923,37.5362808,-121.9263216
1924,37.5362692,-121.9264402
1925,37.536132,-121.9264187
1926,37.5361435,-121.926302
1927,37.5361549,-121.9263038
1928,37.5361711,-121.9261383
1929,37.5361591,-121.9261365
1930,37.5361685,-121.9260404
1931,37.5363071,-121.926062
1932,37.5362956,-121.9261796
1933,37.5362597,-121.926174
1934,37.536259,-121.9261808
1935,37.5363136,-121.9261894
1936,37.5363009,-121.9263184
1937,37.5362461,-121.9263098
1938,37.537317,-121.9258918
1939,37.5373153,-121.9259089
1940,37.5372399,-121.9258971
1941,37.5372569,-121.9257245
1942,37.5373331,-121.9257364
1943,37.537329,-121.9257784
1944,37.5373353,-121.9257794
1945,37.5373417,-121.9257145
1946,37.5374427,-121.9257303
1947,37.5374363,-121.9257949
1948,37.5374429,-121.9257959
1949,37.5374468,-121.9257569
1950,37.5375246,-121.9257691
1951,37.5375079,-121.9259383
1952,37.5374325,-121.9259265
1953,37.5374341,-121.9259101
1954,37.5377197,-121.9251992
1955,37.537627,-121.9251847
1956,37.5376287,-121.925167
1957,37.5375138,-121.9251491
1958,37.5375121,-121.9251663
1959,37.5374208,-121.9251521
1960,37.5374378,-121.9249795
1961,37.5375301,-121.924994
1962,37.5375257,-121.9250388
1963,37.5375322,-121.9250398
1964,37.5375389,-121.9249718
1965,37.5376397,-121.9249875
1966,37.5376331,-121.9250548
1967,37.5376396,-121.9250559
1968,37.5376439,-121.9250114
1969,37.5377367,-121.9250259
1970,37.5376462,-121.9254774
1971,37.5376629,-121.9253068
1972,37.5378009,-121.9253283
1973,37.5377841,-121.9254989
1974,37.5387484,-121.9280589
1975,37.5387031,-121.9281431
1976,37.538721,-121.9281584
1977,37.5386638,-121.9282646
1978,37.5387397,-121.9283296
1979,37.5387784,-121.9282577
1980,37.5387827,-121.9282614
1981,37.5388033,-121.9282232
1982,37.53883,-121.9282461
1983,37.5388732,-121.9281657
1984,37.5395445,-121.9272186
1985,37.5395328,-121.9272078
1986,37.5395005,-121.927264
1987,37.5394289,-121.9271986
1988,37.5394603,-121.9271439
1989,37.5394238,-121.9271105
1990,37.5388753,-121.9304992
1991,37.5388738,-121.930515
1992,37.5388212,-121.9305068
1993,37.538799,-121.9307347
1994,37.5388478,-121.9307422
1995,37.5388494,-121.9307262
1996,37.5388707,-121.9307295
1997,37.5388721,-121.9307148
1998,37.5389324,-121.9307241
1999,37.5389531,-121.9305113
2000,37.5381631,-121.9291708
2001,37.538239,-121.9290242
2002,37.5383893,-121.9291479
2003,37.5383449,-121.9292336
2004,37.5383562,-121.9292429
2005,37.5383247,-121.9293038
2006,37.5390234,-121.9280052
2007,37.5390135,-121.927996
2008,37.5389818,-121.9280501
2009,37.5388353,-121.9279139
2010,37.5388643,-121.9278643
2011,37.5388745,-121.9278738
2012,37.5388908,-121.9278459
2013,37.5388964,-121.9278511
2014,37.5389291,-121.9277952
2015,37.5390697,-121.9279259
2016,37.5394605,-121.9313452
2017,37.5394622,-121.9313282
2018,37.5393912,-121.9313172
2019,37.5394087,-121.9311373
2020,37.5394674,-121.9311464
2021,37.5394687,-121.9311331
2022,37.5394904,-121.9311364
2023,37.5383528,-121.9288274
2024,37.5384305,-121.9286775
2025,37.5385831,-121.9288031
2026,37.5385054,-121.9289531
2027,37.5374863,-121.9308964
2028,37.5373499,-121.9307821
2029,37.537379,-121.9307269
2030,37.537369,-121.9307186
2031,37.5373804,-121.930697
2032,37.5373689,-121.9306874
2033,37.5373961,-121.9306358
2034,37.5375539,-121.9307681
2035,37.5404965,-121.926697
2036,37.5405,-121.9267023
2037,37.5405267,-121.9266748
2038,37.5406023,-121.9267917
2039,37.5405444,-121.9268511
2040,37.5405269,-121.9268241
2041,37.540484,-121.9268683
2042,37.5404225,-121.9267732
2043,37.5377977,-121.9310818
2044,37.5377359,-121.9310722
2045,37.5377485,-121.9309421
2046,37.5377998,-121.9309501
2047,37.5378042,-121.9309048
2048,37.5377522,-121.9308967
2049,37.5377586,-121.9308306
2050,37.5378623,-121.9308466
2051,37.5378607,-121.9308626
2052,37.5378972,-121.9308682
2053,37.537877,-121.9310758
2054,37.5377994,-121.9310638
2055,37.538953,-121.9289598
2056,37.538901,-121.928876
2057,37.5389479,-121.9288297
2058,37.5389999,-121.9289135
2059,37.5390557,-121.9291216
2060,37.539016,-121.9290576
2061,37.5391017,-121.928973
2062,37.5390361,-121.9288673
2063,37.5390845,-121.9288196
2064,37.5391897,-121.9289893
2065,37.5405583,-121.9273041
2066,37.5405617,-121.92731
2067,37.5405024,-121.9273642
2068,37.5404396,-121.9272548
2069,37.540443,-121.9272516
2070,37.5404131,-121.9271995
2071,37.5404354,-121.9271792
2072,37.5404326,-121.9271744
2073,37.5404707,-121.9271396
2074,37.5405032,-121.9271961
2075,37.5405077,-121.9271919
2076,37.5405399,-121.9272479
2077,37.5405554,-121.9272337
2078,37.5391384,-121.9292685
2079,37.5391261,-121.9292666
2080,37.5391325,-121.9291999
2081,37.5389519,-121.9291723
2082,37.538946,-121.9292335
2083,37.5389586,-121.9292354
2084,37.5389553,-121.9292698
2085,37.5389622,-121.9292709
2086,37.5389556,-121.9293399
2087,37.539129,-121.9293663
2088,37.5394132,-121.9273391
2089,37.5394033,-121.9273299
2090,37.5393716,-121.927384
2091,37.5392251,-121.9272479
2092,37.5392541,-121.9271983
2093,37.5392643,-121.9272078
2094,37.5392806,-121.9271799
2095,37.5392862,-121.9271851
2096,37.5393189,-121.9271291
2097,37.5394596,-121.9272598
2098,37.5378335,-121.9298223
2099,37.5378276,-121.9298174
2100,37.537855,-121.9297648
2101,37.5378582,-121.9297675
2102,37.5378834,-121.929719
2103,37.5378982,-121.9297313
2104,37.5379012,-121.9297255
2105,37.5380416,-121.9298414
2106,37.5390196,-121.930353
2107,37.5390073,-121.9303511
2108,37.5390009,-121.9304179
2109,37.5388203,-121.9303903
2110,37.5388261,-121.9303292
2111,37.5388387,-121.9303311
2112,37.538842,-121.9302967
2113,37.5388489,-121.9302977
2114,37.5388556,-121.9302287
2115,37.539029,-121.9302552
2116,37.5407436,-121.9265634
2117,37.5406977,-121.9266158
2118,37.5407148,-121.9266396
2119,37.5406647,-121.9266968
2120,37.5405834,-121.9265835
2121,37.5406794,-121.9264739
2122,37.537821,-121.9302795
2123,37.5377876,-121.9303439
2124,37.5376985,-121.9302705
2125,37.5377265,-121.9302163
2126,37.5376962,-121.9301914
2127,37.5376675,-121.930247
2128,37.537623,-121.9302104
2129,37.5377003,-121.9300609
2130,37.5378514,-121.9301853
2131,37.5378081,-121.9302689
2132,37.5380978,-121.9305897
2133,37.5380416,-121.930581
2134,37.5380404,-121.9305927
2135,37.5380173,-121.9305891
2136,37.538015,-121.930613
2137,37.5379697,-121.930606
2138,37.5379929,-121.930367
2139,37.5381176,-121.9303864
2140,37.539219,-121.9276727
2141,37.5392076,-121.9276622
2142,37.5391766,-121.9277156
2143,37.5390293,-121.9275797
2144,37.5390584,-121.9275295
2145,37.5390695,-121.9275397
2146,37.5390822,-121.9275177
2147,37.5390916,-121.9275263
2148,37.5391268,-121.9274656
2149,37.5392651,-121.9275932
2150,37.5385392,-121.9284632
2151,37.5386057,-121.9283335
2152,37.5386228,-121.9283474
2153,37.5386553,-121.9282841
2154,37.5387311,-121.9283459
2155,37.538714,-121.9283794
2156,37.5387223,-121.9283861
2157,37.5387074,-121.928415
2158,37.5387188,-121.9284243
2159,37.5386961,-121.9284686
2160,37.5387076,-121.928478
2161,37.5386633,-121.9285644
2162,37.5388972,-121.9295878
2163,37.5389066,-121.9294867
2164,37.5389281,-121.9294899
2165,37.53894,-121.9293624
2166,37.5390311,-121.9293759
2167,37.539023,-121.9294622
2168,37.5390282,-121.9294629
2169,37.539024,-121.9295088
2170,37.539056,-121.9295135
2171,37.539047,-121.92961
2172,37.5386763,-121.9312312
2173,37.5386751,-121.9312438
2174,37.5387387,-121.9312536
2175,37.5387494,-121.931143
2176,37.5386962,-121.9311347
2177,37.5387017,-121.9310783
2178,37.5387102,-121.9310796
2179,37.5387124,-121.9310571
2180,37.5387569,-121.931064
2181,37.5387622,-121.9310094
2182,37.5387186,-121.9310027
2183,37.5387194,-121.930994
2184,37.5386699,-121.9309864
2185,37.5386695,-121.9309914
2186,37.5386239,-121.9309843
2187,37.5386217,-121.9310066
2188,37.5386165,-121.9310058
2189,37.5385957,-121.9312187
2190,37.5393599,-121.9305296
2191,37.5393582,-121.9305474
2192,37.5393034,-121.930539
2193,37.5392926,-121.9306496
2194,37.5393455,-121.9306578
2195,37.53934,-121.9307144
2196,37.5393313,-121.930713
2197,37.5393292,-121.9307354
2198,37.5392845,-121.9307284
2199,37.5392791,-121.930783
2200,37.5393226,-121.9307897
2201,37.5393218,-121.9307987
2202,37.5393713,-121.9308064
2203,37.5393717,-121.9308017
2204,37.5394174,-121.9308088
2205,37.5394195,-121.9307867
2206,37.5394253,-121.9307876
2207,37.5394491,-121.9305434
2208,37.5393063,-121.9313278
2209,37.539305,-121.9313404
2210,37.5393686,-121.9313503
2211,37.5393794,-121.9312396
2212,37.5393261,-121.9312313
2213,37.5393316,-121.9311749
2214,37.5393402,-121.9311762
2215,37.5393423,-121.9311537
2216,37.5393869,-121.9311606
2217,37.5393922,-121.9311061
2218,37.5393486,-121.9310993
2219,37.5393494,-121.9310906
2220,37.5392999,-121.931083
2221,37.5392994,-121.931088
2222,37.5392538,-121.9310809
2223,37.5392517,-121.9311032
2224,37.5392464,-121.9311024
2225,37.5392257,-121.9313153
2226,37.5390328,-121.9304812
2227,37.5390311,-121.9304991
2228,37.5389763,-121.9304906
2229,37.5389655,-121.9306012
2230,37.5390185,-121.9306094
2231,37.5390129,-121.930666
2232,37.5390042,-121.9306647
2233,37.5390021,-121.930687
2234,37.5389574,-121.9306801
2235,37.5389521,-121.9307346
2236,37.5389955,-121.9307414
2237,37.5389947,-121.9307503
2238,37.5390442,-121.930758
2239,37.5390469,-121.93073
2240,37.5390983,-121.930738
2241,37.539122,-121.930495
2242,37.5401968,-121.9271174
2243,37.5402342,-121.9270835
2244,37.5402297,-121.9270756
2245,37.5403233,-121.926991
2246,37.5403405,-121.9270213
2247,37.5403634,-121.9270006
2248,37.5403906,-121.9270483
2249,37.5402367,-121.9271875
2250,37.5393493,-121.9275521
2251,37.5393375,-121.9275414
2252,37.5393052,-121.9275975
2253,37.5392337,-121.9275321
2254,37.5392651,-121.9274774
2255,37.5392285,-121.927444
2256,37.5392235,-121.9274529
2257,37.539209,-121.9274396
2258,37.5391826,-121.9274855
2259,37.5391473,-121.9274532
2260,37.5391731,-121.9274084
2261,37.5391674,-121.9274032
2262,37.5391967,-121.9273523
2263,37.5392142,-121.9273683
2264,37.5392444,-121.9273158
2265,37.5394022,-121.9274601
2266,37.5405828,-121.9272634
2267,37.5405256,-121.9271629
2268,37.5405675,-121.9271249
2269,37.5405522,-121.9270979
2270,37.5406163,-121.9270399
2271,37.5406889,-121.9271674
2272,37.5406515,-121.9269448
2273,37.5406653,-121.9269691
2274,37.5407133,-121.9269257
2275,37.5408189,-121.9271114
2276,37.5407857,-121.9271414
2277,37.5407613,-121.9270985
2278,37.5407036,-121.9271507
2279,37.5406086,-121.9269837
2280,37.5384511,-121.9311846
2281,37.5383893,-121.931175
2282,37.538402,-121.9310449
2283,37.5384532,-121.9310529
2284,37.5384577,-121.9310076
2285,37.5384056,-121.9309995
2286,37.5384112,-121.9309419
2287,37.5384615,-121.9309497
2288,37.5384623,-121.9309412
2289,37.5385522,-121.9309551
2290,37.5385304,-121.9311786
2291,37.5384529,-121.9311666
2292,37.5380016,-121.9299184
2293,37.5380122,-121.9299271
2294,37.5379727,-121.9300033
2295,37.5378945,-121.9299388
2296,37.5379239,-121.9298823
2297,37.5378903,-121.9298545
2298,37.5378855,-121.9298637
2299,37.5378705,-121.9298513
2300,37.5378459,-121.9298987
2301,37.5378094,-121.9298686
2302,37.539071,-121.9301687
2303,37.5390566,-121.9301665
2304,37.5390498,-121.9302353
2305,37.538962,-121.9302214
2306,37.5389687,-121.9301544
2307,37.538924,-121.9301473
2308,37.5389229,-121.9301581
2309,37.5389051,-121.9301553
2310,37.5388995,-121.9302115
2311,37.5388562,-121.9302046
2312,37.5388617,-121.9301497
2313,37.5388548,-121.9301486
2314,37.538861,-121.9300862
2315,37.5388649,-121.9300868
2316,37.5388706,-121.9300293
2317,37.5388882,-121.9300321
2318,37.5388889,-121.9300252
2319,37.5390823,-121.930056
2320,37.5391532,-121.9278849
2321,37.5391414,-121.9278741
2322,37.5391091,-121.9279303
2323,37.5390376,-121.9278649
2324,37.539069,-121.9278102
2325,37.5390324,-121.9277768
2326,37.5390273,-121.9277856
2327,37.5390128,-121.9277724
2328,37.5389865,-121.9278183
2329,37.5389512,-121.927786
2330,37.5389769,-121.9277412
2331,37.5389713,-121.927736
2332,37.5390005,-121.9276851
2333,37.5390037,-121.9276879
2334,37.5390307,-121.927641
2335,37.539045,-121.9276541
2336,37.5390482,-121.9276485
2337,37.5392061,-121.9277928
2338,37.538515,-121.9294252
2339,37.5385235,-121.9293359
2340,37.5385355,-121.9293377
2341,37.5385415,-121.929274
2342,37.5386048,-121.9292835
2343,37.5386067,-121.9292636
2344,37.5386874,-121.9292758
2345,37.5386804,-121.9293488
2346,37.5387111,-121.9293535
2347,37.5387016,-121.9294533
2348,37.5387071,-121.9291415
2349,37.5385214,-121.9292175
2350,37.5385037,-121.9291487
2351,37.5385471,-121.9291309
2352,37.5385312,-121.929069
2353,37.5386735,-121.9290107
2354,37.5401897,-121.927654
2355,37.5401892,-121.9276613
2356,37.5401162,-121.9276536
2357,37.5401252,-121.927519
2358,37.5401294,-121.9275194
2359,37.5401337,-121.9274553
2360,37.5401611,-121.9274582
2361,37.5401615,-121.9274523
2362,37.5402083,-121.9274572
2363,37.5402037,-121.9275268
2364,37.5402093,-121.9275274
2365,37.5402048,-121.9275962
2366,37.5402238,-121.9275982
2367,37.5402199,-121.9276572
2368,37.5405829,-121.9272817
2369,37.5391114,-121.929758
2370,37.5390971,-121.9297557
2371,37.5390901,-121.9298247
2372,37.5390024,-121.9298105
2373,37.5390092,-121.9297437
2374,37.5389644,-121.9297365
2375,37.5389633,-121.9297474
2376,37.5389456,-121.9297445
2377,37.5389398,-121.9298008
2378,37.5388966,-121.9297938
2379,37.5389022,-121.929739
2380,37.5388961,-121.929738
2381,37.5389025,-121.9296754
2382,37.5389229,-121.9296787
2383,37.5389294,-121.9296142
2384,37.5391228,-121.9296455
2385,37.5379431,-121.9305729
2386,37.5378273,-121.9305549
2387,37.5378455,-121.9303684
2388,37.5378991,-121.9303767
2389,37.5379043,-121.9303235
2390,37.5379664,-121.9303331
2391,37.5388302,-121.9312406
2392,37.5388318,-121.9312236
2393,37.5387609,-121.9312126
2394,37.5387784,-121.9310327
2395,37.5388371,-121.9310418
2396,37.5388384,-121.9310284
2397,37.53886,-121.9310318
2398,37.5388617,-121.9310149
2399,37.5389125,-121.9310228
2400,37.5388904,-121.9312499
2401,37.5394187,-121.9271194
2402,37.5394042,-121.9271061
2403,37.5393778,-121.927152
2404,37.5393425,-121.9271197
2405,37.5393683,-121.9270749
2406,37.5393626,-121.9270697
2407,37.5393919,-121.9270188
2408,37.539395,-121.9270216
2409,37.539422,-121.9269747
2410,37.5394364,-121.9269879
2411,37.5394396,-121.9269823
2412,37.5395974,-121.9271266
2413,37.5404594,-121.9273899
2414,37.5404628,-121.9273959
2415,37.5404035,-121.9274501
2416,37.5403407,-121.9273406
2417,37.5403441,-121.9273375
2418,37.5403142,-121.9272854
2419,37.5403365,-121.927265
2420,37.5403337,-121.9272602
2421,37.5403718,-121.9272254
2422,37.5404043,-121.9272819
2423,37.5404088,-121.9272778
2424,37.540441,-121.9273337
2425,37.5404565,-121.9273195
2426,37.540484,-121.9273675
2427,37.5374326,-121.931012
2428,37.5374219,-121.9310031
2429,37.5373941,-121.9310567
2430,37.5373381,-121.9310105
2431,37.5373289,-121.9310281
2432,37.5372575,-121.9309692
2433,37.5372895,-121.9309077
2434,37.5372697,-121.9308913
2435,37.5373162,-121.9308018
2436,37.537474,-121.9309321
2437,37.5376588,-121.9310458
2438,37.5376569,-121.9310651
2439,37.5375889,-121.9310546
2440,37.5376063,-121.9308759
2441,37.5376157,-121.9308774
2442,37.5376205,-121.9308286
2443,37.5376605,-121.9308348
2444,37.5376594,-121.930846
2445,37.537735,-121.9308577
2446,37.5377158,-121.9310546
2447,37.540363,-121.9274785
2448,37.5403664,-121.9274844
2449,37.5403071,-121.9275386
2450,37.5402442,-121.9274291
2451,37.5402477,-121.927426
2452,37.5402177,-121.9273739
2453,37.54024,-121.9273536
2454,37.5402372,-121.9273487
2455,37.5402753,-121.9273139
2456,37.5403078,-121.9273705
2457,37.5403124,-121.9273663
2458,37.5403445,-121.9274222
2459,37.54036,-121.9274081
2460,37.5403875,-121.927456
2461,37.5379741,-121.9310922
2462,37.5379729,-121.9311044
2463,37.5378998,-121.9310931
2464,37.537923,-121.9308546
2465,37.5380081,-121.9308677
2466,37.5380048,-121.9309018
2467,37.5380603,-121.9309104
2468,37.5380496,-121.93102
2469,37.538037,-121.9310181
2470,37.5380289,-121.9311007
2471,37.5392044,-121.9305321
2472,37.5392028,-121.9305478
2473,37.5391503,-121.9305397
2474,37.5391281,-121.9307675
2475,37.5391769,-121.9307751
2476,37.5391784,-121.930759
2477,37.5391998,-121.9307623
2478,37.5392007,-121.9307526
2479,37.539261,-121.9307619
2480,37.5392822,-121.9305441
2481,37.5383004,-121.9311472
2482,37.5382993,-121.9311595
2483,37.5382262,-121.9311481
2484,37.5382494,-121.9309096
2485,37.5383345,-121.9309228
2486,37.5383312,-121.9309568
2487,37.5383866,-121.9309654
2488,37.5383759,-121.931075
2489,37.5383633,-121.9310731
2490,37.5383553,-121.9311557
2491,37.5382544,-121.9289998
2492,37.53833,-121.9288538
2493,37.5384858,-121.9289822
2494,37.5384103,-121.9291281
2495,37.5380142,-121.929526
2496,37.538045,-121.9294663
2497,37.5380313,-121.929455
2498,37.5380426,-121.9294331
2499,37.5380322,-121.9294245
2500,37.5380561,-121.9293782
2501,37.5382095,-121.9295045
2502,37.5381433,-121.9296324
2503,37.5391373,-121.9312817
2504,37.5391389,-121.9312651
2505,37.5392102,-121.9312761
2506,37.5392282,-121.9310911
